Date,Content,Source
2024-08-01 21:15:00,"Ngày 31/7/2024, Công an tỉnh Quảng Trị tổ chức lễ trao thưởng các tập thể có thành tích xuất sắc trong chuyên án CNC1, triệt phá đường dây hoạt động theo hình thức sử dụng người dưới 16 tuổi vào mục đích khiêu dâm, truyền bá văn hóa phẩm đồi trụy thông qua livestream (phát trực tiếp) trên nền tảng mạng xã hội.Theo hồ sơ của cơ quan Công an, qua triển khai biện pháp nghiệp vụ, Phòng An ninh mạng và phòng, chống tội phạm công nghệ cao (Công an tỉnh Quảng Trị) đã phát hiện một ứng dụng quốc tế có hoạt động livestream thực hiện các cuộc gọi có nội dung khiêu dâm, trong đó có liên quan một số đối tượng trên địa bàn tỉnh Quảng Trị.Sau khi được báo cáo, đồng chí Đại tá Nguyễn Đức Hải, Giám đốc Công an tỉnh chỉ đạo: đây là một vụ việc có tính chất phức tạp, được tổ chức chặt chẽ, có nhiều đối tượng ở nhiều địa phương tham gia, có thủ đoạn hoạt động tinh vi; hành vi truyền bá văn hoá phẩm đồi truỵ thông qua phát trực tiếp trên nền tảng mạng xã hội để lại hậu quả nghiêm trọng, ảnh hưởng đến thuần phong mỹ tục, văn hoá xã hội, đạo đức lối sống.Vì vậy yêu các lực lượng cần khẩn trương đấu tranh, ngăn chặn, xử lý nghiêm, không để kéo dài gây hệ luỵ cho xã hội.Với sự chỉ đạo quyết liệt của lãnh đạo Công an tỉnh, Phòng An ninh mạng và phòng, chống tội phạm công nghệ cao đã chủ trì, phối hợp với các đơn vị nghiệp vụ và Công an huyện Gio Linh xác lập Chuyên án CNC1 để tổ chức đấu tranh.Qua điều tra, xác minh, thu thập chứng cứ, ngày 10/7/2024, Ban chuyên án đã tiến hành triệu tập, đấu tranh, làm rõ hành vi vi phạm của 20 đối tượng liên quan (trong đó có 1 đối tượng ở tỉnh Thái Nguyên và 19 đối tượng ở tỉnh Quảng Trị), thu giữ 37 điện thoại di động, 01 máy tính xách tay, cùng nhiều thiết bị phục vụ hoạt động phạm tội.Quá trình điều tra đã chứng minh được hành vi phạm tội của các đối tượng. Cơ quan Cảnh sát điều tra Công an huyện Gio Linh đã ra Quyết định khởi tố vụ án hình sự “Sử dụng người dưới 16 tuổi vào mục đích khiêu dâm”; ra Quyết định khởi tố bị can, Quyết định tạm giữ và ra lệnh bắt giữ người trong trường hợp khẩn cấp 02 đối tượng, đồng thời tiếp tục củng cố hồ sơ phục vụ việc xử lý đối với 18 đối tượng còn lại.",https://soha.vn/chat-dut-chan-ret-triet-pha-duong-day-su-dung-nguoi-duoi-16-tuoi-de-livestream-khieu-dam-198240801211253302.htm
2024-08-01 21:00:00,"Ngày 31/7/2024, Phòng Cảnh sát kinh tế phối hợp với Đội QLTT số 1 - Cục QLTT tỉnh Bắc Giang tiến hành kiểm tra đối với kho hàng online tại địa chỉ số nhà 18-20-22 đường Quách Nhẫn 2A, phường Xương Giang, thành phố Bắc Giang, do bà T.T.T.H, sinh năm 1982, trú tại: Xã Ngọc Châu, huyện Tân Yên, tỉnh Bắc Giang làm chủ.Qua kiểm tra đã phát hiện, thu giữ số lượng lớn mỹ phẩm (khoảng 70.000 sản phẩm) gồm kem dưỡng da, kem trị nám, sữa rửa mặt, gel tẩy da chết, kem tẩy lông, kem dưỡng tóc, thuốc nhuộm tóc, nước hoa …tổng trị giá khoảng 1.000.000.000 đồng.Quá trình làm việc bà T.T.T.H thừa nhận toàn bộ số hàng hoá nêu trên do nước ngoài sản xuất, không có hóa đơn chứng từ được bà H mua trôi nổi trên thị trường để bán kiếm lời. Phòng Cảnh sát kinh tế đã bàn giao vụ việc cho Đội QLTT số 1 - Cục QLTT tỉnh Bắc Giang tạm giữ toàn bộ hàng hóa vi phạm và tiếp tục xác minh xử lý theo quy định pháp luật.Cơ quan chức năng tiến hành kiểm tra kho hàng.Trong thời gian tới, Phòng Cảnh sát kinh tế tiếp tục nắm tình hình, phòng ngừa, phát hiện, xử lý có hiệu quả đối với các hoạt động buôn lậu, gian lận thương mại, vi phạm quy định về an toàn thực phẩm.Phòng Cảnh sát kinh tế khuyến cáo người dân nên lựa chọn những sản phẩm đảm bảo chất lượng, có nguồn gốc, xuất xứ tem nhãn rõ ràng; đồng thời thông báo, phản ánh đến Cơ quan chức năng khi phát hiện những trường hợp sản xuất, kinh doanh hàng hóa có dấu hiệu vi phạm; thông tin liên hệ: Phòng Cảnh sát kinh tế Công an tỉnh Bắc Giang, địa chỉ: Lô Q5, đường Hoàng Văn Thụ, thành phố Bắc Giang; số điện thoại: 069.2589.177.",https://soha.vn/ap-vao-kho-hang-do-nguoi-phu-nu-42-tuoi-lam-chu-cong-an-phat-hien-bi-mat-bat-ngo-198240801205030371.htm
2024-08-01 17:40:00,"Ngày 1-8, Cơ quan Cảnh sát điều tra Công an tỉnh Kiên Giang đã ra quyết định khởi tố vụ án, khởi tố bị can và thực hiện lệnh tạm giam Ngô Ngọc Quyền (SN 1978; ngụ phường An Bình, TP Rạch Giá, tỉnh Kiên Giang); ra quyết định khởi tố bị can, lệnh cấm đi khỏi nơi cư trú đối với Nguyễn Quốc Huy (SN 1994; ngụ phường An Bình, TP Rạch Giá). Hai bị can này đều là cán bộ đo đạc của Trung tâm Kỹ thuật tài nguyên và Môi trường thuộc Sở Tài nguyên và Môi trường tỉnh Kiên Giang, cùng bị khởi tố về hành vi nhận hối lộ.Bị can Quyền nghe đọc lệnh bắt tạm giam.Huy đến cơ quan công an đầu thú sau khi hay tin Quyền bị bắtTrước đó, vào ngày 28-7, qua tin báo, tố giác của người dân tại một quán cà phê ở phường An Hòa, TP Rạch Giá, Phòng Cảnh sát điều tra tội phạm về tham nhũng, kinh tế, buôn lậu, môi trường Công an tỉnh Kiên Giang đã bắt quả tang Quyền đang nhận tiền hối lộ của anh H.Quyền là người tham gia xử lý vụ việc vi phạm về khai thác khoáng sản của ông N.V.T (là cha anh H.). Trong quá trình xử lý vụ việc, Quyền nhiều lần liên hệ, đặt điều kiện với ông T. sẽ điều chỉnh số liệu để làm giảm khối lượng khai thác khoáng sản trái phép do ông T. thực hiện nhằm giảm nhẹ khung xử phạt. Đổi lại, ông T. phải chi tiền cho Quyền.Quá trình làm việc với cơ quan điều tra, Quyền đã thừa nhận toàn bộ hành vi nhận hối lộ của mình. Cùng tham gia điều chỉnh số liệu và nhận hối lộ với Quyền còn có Huy.Khi biết tin Quyền bị bắt, ngày 30-7, Huy đã đến Phòng Cảnh sát Kinh tế Công an tỉnh Kiên Giang đầu thú.Vụ án đang được tiếp tục điều tra mở rộng.",https://soha.vn/bat-can-bo-tai-nguyen-va-moi-truong-nhan-hoi-lo-198240801174010447.htm
2024-08-01 16:16:00,"Ngày 1-8, Công an tỉnh Bình Phước phối hợp Công an thị xã Phước Long điều tra vụ án mạng nghiêm trọng trên địa bàn.Nạn nhân là Hồ Sỹ Quân (40 tuổi, ngụ huyện Phú Riềng, tỉnh Bình Phước).Hiện trường vụ án mạngTheo thông tin ban đầu, tối 31-7, Lê Văn Tài (51 tuổi, ngụ phường Thác Mơ) cùng Quân và một số người khác tổ chức ăn nhậu tại nhà người bạn ở huyện Bù Gia Mập, tỉnh Bình Phước. Trong lúc nhậu, giữa Tài và Quân xảy ra mâu thuẫn nên Tài bỏ về trước.Khoảng 20 giờ 30 phút, Quân tìm đến phòng trọ của Tài ở khu phố 5, phường Thác Mơ để gây sự. Lúc này, Quân dùng gậy đánh liên tiếp vào người Tài khiến anh này ngã xuống đất.Bị đánh, Tài chạy vào phòng lấy 1 con dao Thái Lan đâm vào người Quân khiến nạn nhân gục tại chỗ. Dù được đưa đến bệnh viện cấp cứu nhưng do vết thương quá nặng Quân đã tử vong.Nhận được tin báo, Công an tỉnh Bình Phước phối hợp Công an thị xã Phước Long tổ chức khám nghiệm hiện trường, bắt giữ nghi can để phục vụ điều tra.",https://soha.vn/an-mang-o-thi-xa-phuoc-long-tinh-binh-phuoc-198240801161622982.htm
2024-08-01 15:46:00,"Nội dung chính Danh tính đối tượng lan truyền tin đồn sai sự thật liên quanChi tiết quá trình lan truyền thông tin của đối tượng Nguyễn Hồng QuânXử phạt 1 phụ nữ chia sẻ thông tin vụ việc nữ nhân viên SamSungPhòng An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao, Công an tỉnh Thái Nguyên vừa phối hợp xác minh, làm rõ các đối tượng trong vụ việc lan truyền thông tin liên quan đến văn hóa phẩm đồi trụy và lây nhiễm bệnh HIV cho nhân viên Công ty TNHH Samsung Electronics Việt Nam Thái Nguyên (Công ty Samsung).Theo đó, qua điều tra, công an xác định ngày 25/7, Nguyễn Hồng Quân (sinh năm 1995, trú tại phường Tân Thành, thành phố Thái Nguyên, nhân viên Công ty Samsung) thấy 2 video có nội dung khiêu dâm, đồi trụy trong hội nhóm ""Hội Trai Xinh Gái Đẹp SEV-SEVT-SDV-SEMV-HANSOL-SAMSUNG"" của mạng xã hội Facebook và nhóm zalo tên ""Giáo án"".Thấy trong clip có thông tin, hình ảnh một người nữ giới làm việc tại Công ty Samsung và đã lây nhiễm bệnh HIV cho nhiều người. Sau đó, Quân dùng tài khoản nội bộ công ty tìm kiếm và thu được kết quả thông tin hình ảnh chân dung, số điện thoại nhân viên tên C.T.D.Người này đã dùng điện thoại chụp 2 hình ảnh gồm ảnh chân dung và nhiều thông tin cá nhân của nữ nhân viên tên C.T.D, rồi chia sẻ lên nhóm Zalo tên ""Giáo Án"". Khoảng 10 phút sau, đối tượng thu hồi hình ảnh. Tuy nhiên, 2 hình ảnh do Quân chia sẻ đã được lan truyền trên các nền tảng mạng xã hội.Cán bộ Phòng An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao làm việc với các đối tượng - Ảnh: Công an Thái NguyênQuá trình mở rộng vụ việc liên quan đến các đối tượng trong nhóm Zalo tên ""Giáo Án"", cơ quan chức năng đã xác minh và làm rõ hành vi truyền bá văn hóa phẩm đồi trụy của 3 đối tượng.Trong đó, Nguyễn Hồng Quân được xác định đã chia sẻ 3 video có nội dung nghi vấn khiêu dâm, đồi trụy vào nhóm, Nguyễn Đức Nam (sinh năm 1995, trú tại phường Lương Sơn, thành phố Sông Công) chia sẻ 1 video có nội dung nghi vấn khiêu dâm, đồi trụy vào nhóm) và N. L. H (sinh năm 1995, trú tại phường Cam Giá, thành phố Thái Nguyên) chia sẻ 2 video có nội dung nghi vấn khiêu dâm, đồi trụy vào nhóm.Sau quá trình điều tra, Phòng An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao đã chuyển hồ sơ vụ việc trên cho Công an thành phố Phổ Yên để tiếp tục điều tra, xử lý đối tượng theo thẩm quyền.Đồng thời cơ quan chức năng vẫn đang tiếp tục phối hợp Công an thành phố Phổ Yên điều tra, mở rộng vụ việc liên quan đến hành vi Truyền bá văn hóa phẩm đồi trụy và Đưa hoặc sử dụng trái phép thông tin mạng máy tính, mạng viễn thông của các đối tượng.Xử phạt 1 người lan truyền tin sai sự thậtVào ngày 26/7, trên mạng xã hội lan truyền tin đồn nữ nhân viên Samsung lây HIV cho 16 người kèm danh sách họ tên, chức vụ.Sau đó, nhiều người đã dùng tài khoản cá nhân của mình để đăng tải các thông tin, hình ảnh, video văn hóa phẩm đồi trụy gán ghép với một nữ nhân viên Công ty Samsung Thái Nguyên gây hoang mang trong dư luận.Các thông tin sai sự thật lan truyền trên mạng xã hội gây bức xúcNgay sau đó, phía Công ty TNHH Samsung Thái Nguyên đã có văn bản gửi Sở Y tế Thái Nguyên khẳng định trường hợp nữ công nhân được đồn đoán trong các thông tin đăng tải trên mạng xã hội nói trên không phải là nhân viên của công ty.Công ty cũng khẳng định danh sách những người lây nhiễm HIV cũng không phải là nhân viên và không liên quan đến nhân viên của công ty và đề nghị xác minh, xử lý những trường hợp thông tin sai sự thật làm ảnh hưởng tiêu cực đến hình ảnh công ty, cũng như danh dự của các nhân viên.Ngày 27/7, Phòng An ninh chính trị nội bộ Công an tỉnh Thái Nguyên đã phát hiện chị Nguyễn Thị N. (sinh năm 1986, trú tại TP Thái Nguyên) sử dụng tài khoản Facebook cá nhân để đăng tải thông tin không đúng sự thật nên mời lên làm việc và xử phạt vi phạm hành chính số tiền 7,5 triệu đồng đối với chị Nguyễn Thị N. về hành vi ""cung cấp, chia sẻ thông tin giả mạo, thông tin sai sự thật, xuyên tạc, vu khống, xúc phạm uy tín của cơ quan, tổ chức, danh dự, nhân phẩm của cá nhân"".Chị N. đã thừa nhận hành vi sai phạm của mình và tự giác đăng bài đính chính trên Facebook.Ai biết thông tin đối tượng trong ảnh, báo ngay cho công an Công an Thành phố Hà Nội đề nghị ai biết thông tin về đối tượng trong ảnh thì báo ngay cho Cơ quan CSĐT Công an quận Cầu Giấy.",https://soha.vn/xac-dinh-danh-tinh-ke-phat-tan-tin-don-co-gai-samsung-lay-hiv-cho-16-nguoi-198240801154704838.htm
2024-08-01 15:00:00,"Ngày 31/7, tại buổi ký kết hợp tác bảo vệ và chăm sóc trẻ em bị bạo hành, xâm hại tình dục và các hành vi khác của Bệnh viện Nhi đồng 2, Công an phường Bến Nghé và Chi hội Luật sư Hội Bảo vệ quyền trẻ em TP.HCM, Trung tá Nguyễn Trung Việt - Phó trưởng Công an phường Bến Nghé (Quận 1, TP.HCM) cho biết, đơn vị vừa giải cứu thành công trường hợp trẻ dưới 14 tuổi bị mẹ đem đi bán dâm.Theo đó, mẹ ruột đã đưa bé từ quê lên TPHCM và mang bán dâm nhiều lần cho người khác để lấy tiền. Sau khi phát hiện sự việc, Công an phường Bến Nghé vào cuộc, phối hợp Công an Quận 1 tiến hành truy bắt đối tượng.Lễ ký kết hợp tác bảo vệ và chăm sóc trẻ em bị bạo hành, xâm hại tình dục và các hành vi khác của Bệnh viện Nhi đồng 2, Công an phường Bến Nghé và Chi hội Luật sư Hội Bảo vệ quyền trẻ em TP. HCM. (Ảnh: SK&ĐS)Dân trí dẫn lời đại diện Hội Bảo vệ quyền trẻ em TPHCM, luật sư Trần Thị Ngọc Nữ chia sẻ thêm, đây là vụ phá án ngoạn mục lúc đêm khuya, với người báo tin là cha ruột, nghi ngờ con bị bán bởi mẹ. Dù lúc luật sư Nữ gọi điện thoại vào bệnh viện đã 23h nhưng bác sĩ Phạm Ngọc Thạch, Phó Giám đốc Bệnh viện Nhi đồng 2 (nơi bé gái điều trị thời điểm trên) vẫn kịp thời bắt máy để tiếp nhận thông tin khẩn.Ngay sáng sớm hôm sau, bệnh viện đã hỗ trợ để tách bé ra một phòng riêng và làm việc với người mẹ. Chỉ trong vòng 30 phút, đối tượng bán con bị công an bắt giữ và vụ án được phá thành công.""Chúng tôi khi được tham gia lễ ký kết này rất mừng, để mọi người, cơ quan chức năng biết được vai trò của các bên tham gia. Đặc biệt, tôi xin cảm ơn sự đóng góp, hỗ trợ của ban giám đốc bệnh viện, các bác sĩ, nhân viên y tế. Bệnh viện đã tạo mọi điều kiện để chúng tôi hoàn thành tốt nhiệm vụ"", luật sư Nữ xúc động nói.Báo Sức khỏe & Đời sống dẫn lời TS.BS Phạm Ngọc Thạch - Phó giám đốc Bệnh viện Nhi đồng 2 (TP.HCM) - cũng cho biết: ""Bên cạnh tiếp nhận và điều trị cho các bệnh nhi mắc các bệnh hiếm và bệnh lý chuyên sâu phức tạp thì bệnh viện còn tiếp nhận nhiều trường hợp bệnh nhân yếu thế, cần sự chăm sóc đặc biệt về cả thể chất và tinh thần"".""Chúng ta luôn có khẩu hiệu trẻ em là mầm non, tương lai của đất nước, là lực lượng gánh vác đất nước sau này. Vậy nên chúng ta cần có sự chăm sóc đặc biệt đối với các em. Bệnh viện hiện không chỉ thực hiện sứ mệnh chăm sóc sức khỏe và tinh thần cho những trường hợp trẻ yếu thế mà còn luôn phối hợp các cơ quan chức năng để bảo vệ quyền và lợi ích hợp pháp cho các em"", Phó giám đốc Bệnh viện Nhi đồng 2 (TPHCM) chia sẻ.",https://soha.vn/be-gai-bi-me-ruot-dua-di-ban-dam-kiem-tien-cong-an-giai-cuu-kip-thoi-19824080114313525.htm
2024-08-01 13:59:00,"Hôm nay (1/8), tại phiên tòa xét xử ‘đại án đăng kiểm’, HĐXX tiến hành thẩm vấn 40 bị cáo cuối cùng. Trong số này nhóm bị cáo Phòng Tàu sông thuộc Cục ĐKVN.Bị cáo thuộc nhóm Phòng Tàu sông Cục ĐKVN trả lời thẩm vấn HĐXX sáng nay 1/8. Ảnh: Tân Châu (chụp qua màn hình).Đáng chú ý trong nhóm bị cáo thuộc Phòng Tàu sông có cựu Phó Trưởng phòng Đỗ Trung Học đang trốn truy nã và bị xét xử vắng mặt.Viện Kiểm sát công bố phần sai phạm của bị cáo Học cho biết, để được cấp thông báo năng lực, chủ các cơ sở đóng tàu tại Long An liên hệ bị cáo Phạm Hoài Hà (cựu Giám đốc Chi cục Đăng kiểm Long An). Sau đó bị cáo Hà giới thiệu bị cáo Nguyễn Xuân Hào (Đăng kiểm viên Chi cục Đăng kiểm Long An) lập hồ sơ của 38 cơ sở đóng tàu. Bị cáo Hào đã nhận của chủ các cơ sở đóng tàu từ 30 triệu đồng đến 150 triệu đồng/xưởng trọn gói đến khi được cấp thông báo năng lực, Nguyễn Xuân Hào đã gửi các hồ sơ này ra Cục ĐKVN tiến hành đánh giá.Các bị cáo tại Trại giam T30 (Củ Chi) sáng nay 1/8. Ảnh: Tân Châu (chụp qua màn hình).Tại Cục ĐKVN, Đỗ Trung Học là người soát xét hồ sơ. Bị cáo Học đã cung cấp số tài khoản và yêu cầu Phạm Hoài Hà đưa tiền để duyệt hồ sơ. Hà yêu cầu Nguyễn Xuân Hào chuyển tiền vào tài khoản của Đỗ Trung Học.Quá trình điều tra, bị cáo Đỗ Trung Học đã xuất cảnh ra nước ngoài trước khi khởi tố bị can. Cơ quan CSĐT Công an TPHCM đã ra quyết định truy nã. Cáo trạng xác định, hành vi của bị cáo Đỗ Trung Học đã cấu thành tội “Nhận hối lộ” với số tiền hơn 2,8 tỷ đồng và hiện TAND TPHCM đang xét xử vắng mặt bị cáo Học.Tại một quyết định công bố tại phiên tòa, HĐXX cho biết, có chỉ định luật sư thuộc Đoàn luật sư TPHCM bào chữa cho bị cáo Đỗ Trung Học.Còn bị cáo Bùi Quốc Hưng (cựu Trưởng Phòng Tàu sông) bị cáo buộc, trong quá trình soát xét hồ sơ cấp thông báo năng lực cho cơ sở đóng tàu, ông Hưng đã đánh giá 62 cơ sở và soát xét 98 hồ sơ, kết quả điều tra xác định 30 hồ sơ cơ sở đóng tàu không đủ điều kiện cấp thông báo năng lực. Bị cáo Đậu Ngọc Bình, (cựu Phó phòng Tàu sông), đã đánh giá 1 hồ sơ, soát xét 57 hồ sơ, kết quả điều tra xác định 15 hồ sơ cơ sở đóng tàu không đủ điều kiện cấp thông báo năng lực.Phòng xử án đặt ở Trạm giam T30 (Củ Chi) sáng nay. Ảnh: Tân Châu (chụp qua màn hình).Các bị cáo Phan Huy Liêm, Phạm Thế Dương và Vũ Văn Sơn là Đăng kiểm viên Phòng Tàu sông, trong đó Phan Huy Liêm đã đánh giá 24 cơ sở, soát xét 21 hồ sơ, kết quả điều tra xác định 5 hồ sơ cơ sở đóng tàu không đủ điều kiện cấp thông báo năng lực và Vũ Văn Sơn đã đánh giá 8 cơ sở và soát xét 9 hồ sơ, kết quả điều tra xác định 3 hồ sơ cơ sở đóng tàu không đủ điều kiện cấp thông báo năng lực.Lần lượt trả lời xét hỏi của HĐXX về cáo buộc của Viện kiểm sát, các bị cáo đều thừa nhận hành vi phạm tội như nêu trên và trình bày các tình tiết để HĐXX xem xét giảm nhẹ hình phạt.",https://soha.vn/cuu-pho-truong-phong-tau-song-dua-so-tai-khoan-de-giam-doc-chi-cuc-dang-kiem-chuyen-tien-hoi-lo-198240801140043355.htm
2024-08-01 06:54:00,"Ngày 1/8, Công an Hà Nội cho biết Cơ quan CSĐT Công an quận Cầu Giấy đang điều tra vụ án ""Sử dụng tài liệu giả của cơ quan, tổ chức"" xảy ra tại phường Dịch Vọng, quận Cầu Giấy vào ngày 01/6/2024.Đối tượng mà Công an quận Cầu Giấy, Hà Nội đang truy tìm - Ảnh: Công an Hà NộiQuá trình điều tra, Công an quận Cầu Giấy xác định một đối tượng liên quan trong vụ án nêu trên nhưng chưa rõ nhân thân, lai lịch. Để phục vụ công tác điều tra, Công an quận Cầu Giấy quyết định truy tìm đối tượng trong hình ảnh kèm theo.Công an Thành phố Hà Nội đề nghị ai biết thông tin về đối tượng thì báo ngay cho Cơ quan CSĐT Công an quận Cầu Giấy (SĐT: 0993300586), cơ quan Công an nơi gần nhất hoặc cung cấp thông tin qua trang facebook Công an thành phố Hà Nội để phối hợp giải quyết vụ việc theo quy định.Trước đó, ngày 30/7, Cơ quan CSĐT Công an quận Hoàn Kiếm cũng cho biết đang truy tìm Trần Khánh Vy (SN 2003; HKTT ở khu phố Vạn Hạnh, phường Phú Mỹ, thị xã Phú Mỹ, tỉnh Bà Rịa – Vũng Tàu, chỗ ở khác là phường 5, quận Vò Gấp, TP Hồ Chí Minh). Trần Khánh Vy bị truy tìm để làm rõ hành vi chiếm đoạt tài sản hơn 700 triệu đồng thông qua việc nhận tiền mua vé chương trình ca nhạc ca sỹ Taylor Swift của 48 người sinh sống trên địa bàn thành phố Hà Nội.",https://soha.vn/ai-biet-thong-tin-doi-tuong-trong-anh-bao-ngay-cho-cong-an-198240731233349093.htm
2024-08-01 20:42:00,"Ngày 1/8, nguồn tin của PV Tiền Phong , lãnh đạo UBND huyện Đầm Dơi ( Cà Mau ) đã giao Công an huyện phối hợp với các cơ quan, đơn vị liên quan khẩn trương tiến hành xác minh vụ cháu gái 5 tuổi có dấu hiệu bị xâm hại tình dục .Thông tin ban đầu, khoảng 14h30 ngày 31/7, bà Đ.T.M. (ngụ xã Tân Trung, huyện Đầm Dơi, Cà Mau) phát hiện Nguyễn Minh Tâm (20 tuổi, ngụ cùng địa phương) cùng con gái bà là Đ.T.N.H. (5 tuổi, ngụ huyện Bù Đốp, Bình Phước) đang nằm trong phòng ngủ của Tâm.Ảnh minh họa.Bà M. nghi ngờ Tâm thực hiện hành vi xâm hại cháu H. nên trình báo công an địa phương.Làm việc với công an, Tâm bước đầu khai nhận, đã 4 lần thực hiện hành vi giao cấu với cháu H.Từ kết quả xác minh, Công an xã Tân Trung chuyển nguồn tin về tội phạm, hồ sơ vụ việc đến Công an huyện Đầm Dơi tiếp tục điều tra, giải quyết theo thẩm quyền.",https://soha.vn/cong-an-vao-cuoc-vu-chau-gai-5-tuoi-bi-xam-hai-tinh-duc-198240801204216502.htm
2024-08-01 12:47:00,"Ngày 1/8, Công an tỉnh Thái Nguyên cho biết, Phòng An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao, Công an tỉnh, vừa phối hợp xác minh, làm rõ các đối tượng trong vụ việc lan truyền trên không gian mạng thông tin liên quan đến văn hóa phẩm đồi trụy và lây nhiễm bệnh HIV cho nhân viên Công ty TNHH Samsung Electronics Việt Nam Thái Nguyên.Công an tỉnh Thái Nguyên ban đầu xác định, ngày 25/7/2024, qua hội nhóm “Hội Trai Xinh Gái Đẹp SEV-SEVT-SDV-SEMV-HANSOL-SAMSUNG” của mạng xã hội Facebook và nhóm zalo tên “Giáo án”, Nguyễn Hồng Quân (SN 1995, trú tại thành phố Thái Nguyên - đang làm việc cho Công ty Samsung) thấy hai video có nội dung khiêu dâm, đồi trụy, trong đó có thông tin, hình ảnh một người nữ giới làm việc tại Công ty Samsung và đã lây nhiễm bệnh HIV cho nhiều người.Quân sau đó dùng tài khoản nội bộ Công ty tìm kiếm và thu được kết quả thông tin hình ảnh chân dung, số điện thoại nhân viên tên C. T. D.Cán bộ Phòng An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao Công an tỉnh Thái Nguyên làm việc với các đối tượng.Quân đã dùng điện thoại chụp 2 hình ảnh thể hiện chân dung, nhiều thông tin cá nhân người tên C. T. D., rồi chia sẻ lên nhóm Zalo tên “Giáo Án”.Khoảng 10 phút sau khi chia sẻ, đối tượng thu hồi hình ảnh, tuy nhiên, Công an Thái Nguyên cho rằng, 2 hình ảnh do Quân chia sẻ được lan truyền trên các nền tảng mạng xã hội.Quá trình mở rộng vụ việc liên quan, Phòng An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao đã xác minh và làm rõ hành vi truyền bá văn hóa phẩm đồi trụy của các đối tượng, gồm: Nguyễn Hồng Quân chia sẻ 3 video có nội dung nghi vấn khiêu dâm, đồi trụy vào nhóm; Nguyễn Đức Nam (SN 1995, trú tại phường Lương Sơn, thành phố Sông Công, chia sẻ 1 video; một đối tượng khác tên H. chia sẻ 2 video.Phòng An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao đã chuyển hồ sơ vụ việc trên cho Công an thành phố Phổ Yên để tiếp tục điều tra, xử lý đối tượng theo thẩm quyền. Đồng thời, tiếp tục phối hợp điều tra, mở rộng với 2 hành vi “Truyền bá văn hóa phẩm đồi trụy; Đưa hoặc sử dụng trái phép thông tin mạng máy tính, mạng viễn thông” của các đối tượng.Trước đó, ngày 26/7, trên mạng xã hội lan truyền bài viết, hình ảnh có thông tin sai sự thật liên quan đến nữ công nhân Công ty Samsung Thái Nguyên nhiễm HIV và lây lan cho nhiều người. Trước sự việc trên, lãnh đạo Công an tỉnh Thái Nguyên đã chỉ đạo các đơn vị nghiệp vụ, Công an các huyện, thành phố xác minh.Qua công tác nắm tình hình, Phòng An ninh Chính trị nội bộ, Công an tỉnh phát hiện trường hợp N. T. N. (SN 1986 trú tại thành phố Thái Nguyên) đăng tải bài viết trên facebook với lời lẽ khiếm nhã, kèm theo hình ảnh một người phụ nữ và danh sách 16 nam giới bị nhiễm HIV từ người phụ nữ trên.Công an làm việc với đối tượng N. T. N.Các nội dung trên chưa được kiểm chứng, không đúng sự thật. Khi được mời đến làm việc với cơ quan Công an, N. T. N. đã thừa nhận sai phạm của mình khi đăng tải thông tin giả mạo, sai sự thật, xúc phạm đến uy tín của cơ quan, tổ chức, danh dự, nhân phẩm của cá nhân và tự giác đăng bài đính chính trên facebook cá nhân.Căn cứ vào tài liệu đã thu thập được, Phòng An ninh Chính trị nội bộ đã lập biên bản và ra Quyết định xử phạt vi phạm hành chính với số tiền 7,5 triệu đồng đối với N. T. N. về hành vi “Cung cấp, chia sẻ thông tin giả mạo, thông tin sai sự thật, xuyên tạc, vu khống..."".",https://soha.vn/dien-bien-dieu-tra-vu-phao-tin-gia-nu-nhan-vien-samsung-lay-nhiem-hiv-cho-16-nguoi-198240801124749843.htm
