Date,Content,Source
2024-07-25 20:21:29+07:00,"Chiều 25/7, hàng nghìn người dân từ các quận, huyện trên địa bàn Thành phố Hồ Chí Minh đã đến Hội trường Thống Nhất (Quận 1) để xếp hàng chờ vào viếng Tổng Bí thư Nguyễn Phú Trọng.",https://nhandan.vn/anh-dong-dao-nguoi-dan-mien-nam-vieng-tong-bi-thu-nguyen-phu-trong-o-hoi-truong-thong-nhat-post821105.html
2024-07-25 20:17:57+07:00,"Tiếp Đoàn đại biểu cấp cao Đảng, Nhà nước Lào do đồng chí Thongloun Sisoulith, Tổng Bí thư, Chủ tịch nước Lào dẫn đầu sang dự Lễ tang Tổng Bí thư Nguyễn Phú Trọng, chiều 25/7, tại Phủ Chủ tịch, Chủ tịch nước Tô Lâm khẳng định, dù ở cương vị nào, Tổng Bí thư Nguyễn Phú Trọng cũng luôn coi trọng hàng đầu, dành sự quan tâm đặc biệt, gắn bó với cách mạng Lào, gần gũi, thân thiết với các đồng chí lãnh đạo Lào.",https://nhandan.vn/chu-tich-nuoc-to-lam-viet-nam-luon-ung-ho-manh-me-toan-dien-cong-cuoc-doi-moi-bao-ve-va-xay-dung-dat-nuoc-lao-post821109.html
2024-07-25 20:15:28+07:00,"Theo thống kê của Văn phòng thường trực Ban Chỉ huy phòng, chống lũ bão và tìm kiếm cứu nạn tỉnh Sơn La, đến 17 giờ ngày 25/7, mưa to đã gây ra lũ quét, gây ngập úng, sạt lở đất đá tại các huyện, thành phố, làm 7 người chết và 3 người mất tích do bị lũ cuốn trôi và sạt lở đất; 5 người bị thương do sạt lở, lũ cuốn và đá lăn.",https://nhandan.vn/gan-1200-ngoi-nha-o-son-la-bi-anh-huong-boi-mua-lu-post821102.html
2024-07-25 20:14:14+07:00,Tầm vóc quốc tế của đồng chí Nguyễn Phú Trọng được hình thành nên từ chặng đường hoạt động cách mạng. Đó là khẳng định của Đoàn đại biểu cấp cao Đảng và Nhà nước Cuba tham dự Lễ quốc tang Tổng Bí thư Nguyễn Phú Trọng do Chủ tịch Quốc hội Esteban Lazo Hernandez dẫn đầu.,https://nhandan.vn/chang-duong-hoat-dong-cach-mang-lam-nen-tam-voc-quoc-te-cua-dong-chi-nguyen-phu-trong-post821112.html
2024-07-25 20:12:34+07:00,"Thông tin cho phóng viên Báo Nhân Dân, Ủy ban nhân dân huyện Đông Hưng (tỉnh Thái Bình) cho biết, trưa 25/7, trên địa bàn xảy ra vụ cháy lớn. Tuy không có người tử vong, nhưng cũng đã làm 12 người bị thương ở các mức độ khác nhau.",https://nhandan.vn/thai-binh-chay-gan-500m2-nha-xuong-4-nguoi-bi-bong-nang-post821103.html
2024-07-25 06:06:00+07:00,"Sáng nay, Lễ viếng Tổng Bí thư Nguyễn Phú Trọng được tổ chức tại Nhà tang lễ Quốc gia số 5 Trần Thánh Tông, thành phố Hà Nội, bắt đầu từ 7 giờ đến 22 giờ và ngày mai 26/7, từ 7 giờ đến 13 giờ. Lễ viếng đồng chí Nguyễn Phú Trọng được tổ chức cùng thời gian trên tại Hội trường Thống Nhất, Thành phố Hồ Chí Minh và tại quê nhà xã Đông Hội, huyện Đông Anh, thành phố Hà Nội.",https://nhandan.vn/le-vieng-tong-bi-thu-nguyen-phu-trong-post820879.html
2024-07-20 17:51:27+07:00,"Để tỏ lòng tiếc thương và tưởng nhớ đồng chí Tổng Bí thư Nguyễn Phú Trọng, Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam, Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Chính phủ nước Cộng hòa xã hội chủ nghĩa Việt Nam, Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam quyết định tổ chức tang lễ đồng chí Tổng Bí thư Nguyễn Phú Trọng với nghi thức Quốc tang.",https://nhandan.vn/thong-cao-dac-biet-ve-le-tang-tong-bi-thu-nguyen-phu-trong-post820263.html
2024-07-20 17:59:22+07:00,"Tang lễ đồng chí Nguyễn Phú Trọng, Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam được tổ chức theo nghi thức Quốc tang. Trong hai ngày Quốc tang (25/7 và 26/7), các cơ quan, công sở, nơi công cộng treo cờ rủ, không tổ chức các hoạt động vui chơi giải trí công cộng.",https://nhandan.vn/tang-le-tong-bi-thu-nguyen-phu-trong-duoc-to-chuc-theo-nghi-thuc-quoc-tang-post820262.html
2024-07-19 21:35:00+07:00,"Theo thông tin từ Hội đồng chuyên môn bảo vệ sức khỏe cán bộ Trung ương, đồng chí Tổng Bí thư Nguyễn Phú Trọng, sau thời gian lâm bệnh, mặc dù được Đảng, Nhà nước, tập thể các giáo sư, bác sĩ tận tình cứu chữa, gia đình hết lòng chăm sóc, nhưng do tuổi cao, bệnh nặng, đồng chí đã từ trần lúc 13 giờ 38 phút, ngày 19/7/2024 tại Bệnh viện Trung ương Quân đội 108, hưởng thọ 80 tuổi.",https://nhandan.vn/infographic-tom-tat-tieu-su-tong-bi-thu-nguyen-phu-trong-post820036.html
2024-07-25 17:15:13+07:00,"Dự báo, trong 24 giờ tới, mực nước hạ lưu sông Hồng tại Hà Nội sẽ tiếp tục lên mức 6,5m (dưới báo động 1: 3m) vào chiều mai (26/7), sau đó biến đổi chậm. Nguy cơ cao xảy ra ngập lụt tại các vùng trũng, thấp ven sông khu vực đồng bằng và trung du Bắc Bộ. Cảnh báo sạt lở đất tại khu vực vùng núi Bắc Bộ.",https://nhandan.vn/canh-bao-lu-tren-cac-song-o-khu-vuc-bac-bo-post821077.html
2024-07-25 11:31:31+07:00,"Sau nhiều ngày mưa liên tiếp, đến đêm 24 rạng sáng 25/7 đã gây ra lũ quét lớn tại xã Mường Pồn, huyện Điện Biên, tỉnh Điện Biên. Thông tin ban đầu cho biết, đã có 7 người chết, mất tích; hàng chục ngôi nhà bị vùi lấp.",https://nhandan.vn/dien-bien-khan-truong-cuu-ho-khac-phuc-hau-qua-lu-quet-tai-muong-pon-post820985.html
2024-07-25 17:04:56+07:00,"Theo thông tin từ Đài Khí tượng thủy văn khu vực đồng bằng và trung du Bắc Bộ, từ chiều 24/7 đến nay, thành phố Hà Nội mưa nhỏ, lượng mưa dưới 10mm. Tuy nhiên, mực nước sông, hồ thủy lợi vẫn ở mức rất cao. Mực nước các hồ Đồng Đò (huyện Sóc Sơn), Đồng Sương, Văn Sơn, Miễu (huyện Chương Mỹ), Quan Sơn (huyện Mỹ Đức)... đều vượt mức thiết kế.",https://nhandan.vn/ha-noi-nuoc-song-dang-cao-de-phong-ngap-lut-dien-rong-post821079.html
2024-07-24 12:01:26+07:00,"Do ảnh hưởng của hoàn lưu bão số 2, trên địa bàn thành phố Hà Nội xảy ra mưa trên diện rộng, gây ngập úng một số khu vực. Đáng chú ý, do mực nước các sông dâng cao, một số khu vực ngoại thành ngập sâu.",https://nhandan.vn/ha-noi-khan-truong-ung-pho-nuoc-song-dang-cao-post820813.html
2024-07-25 20:09:27+07:00,"Chiều 25/7, hàng nghìn người đã lặng lẽ đến khu vực Nhà tang lễ quốc gia (Hà Nội) chờ viếng Tổng Bí thư Nguyễn Phú Trọng. Tại các đầu phố gần cổng vào nhà tang lễ, dòng người nối dài vài trăm mét. Thời tiết chiều nay nắng nóng nhưng ai nấy đều không cảm thấy mệt. Mọi người sẵn sàng chờ đợi nhiều giờ đồng hồ vào viếng.",https://nhandan.vn/nguoi-dan-nghen-ngao-truoc-su-ra-di-cua-tong-bi-thu-nguyen-phu-trong-post821101.html
2024-07-25 20:12:05+07:00,"Chiều 25/7, hàng nghìn người dân tại Hà Nội xếp hàng để chờ vào viếng Tổng Bí thư Nguyễn Phú Trọng.",https://nhandan.vn/anh-nguoi-dan-xuc-dong-khi-vao-vieng-tong-bi-thu-nguyen-phu-trong-post821110.html
2024-07-25 19:38:41+07:00,"Sáng 25/7, trong niềm tiếc thương vô hạn, Đoàn đại biểu Thành ủy, Hội đồng nhân dân, Ủy ban nhân dân, Ủy ban Mặt trận Tổ quốc Việt Nam thành phố Hà Nội do đồng chí Bùi Thị Minh Hoài, Ủy viên Bộ Chính trị, Bí thư Thành ủy Hà Nội làm Trưởng đoàn đã vào viếng Tổng Bí thư Nguyễn Phú Trọng.",https://nhandan.vn/nguyen-suot-doi-hoc-tap-noi-theo-tam-guong-het-long-vi-nuoc-vi-dan-cua-tong-bi-thu-nguyen-phu-trong-post821099.html
2024-07-25 17:04:08+07:00,"Sinh thời, Tổng Bí thư Nguyễn Phú Trọng luôn dành nhiều tình cảm cho Đảng bộ và nhân dân tỉnh Hà Nam. Ngày 2/8/2014, Tổng Bí thư đã về thăm, trò chuyện với cán bộ, đảng viên và nhân dân xã Vũ Bản, huyện Bình Lục; làm việc với Ban Thường vụ Tỉnh ủy Hà Nam về tình hình thực hiện nhiệm vụ phát triển kinh tế-xã hội, xây dựng nông thôn mới, công tác xây dựng Đảng, xây dựng hệ thống chính trị tại địa phương.",https://nhandan.vn/tong-bi-thu-nguyen-phu-trong-voi-nhan-dan-ha-nam-post821065.html
