Date,Content,Source
2024-07-28 15:00:00,Trực tiếp Olympic Paris 2024 chung kết bắn súng: Trịnh Thu Vinh tranh huy chương vàng.,https://vtcnews.vn/truc-tiep-olympic-paris-2024-trinh-thu-vinh-tranh-hcv-ban-sung-ar885998.html
2024-07-28 13:23:00,Lãnh đạo TP Hội An (Quảng Nam) lên tiếng trước thông tin Chùa Cầu không giữ được vẻ cổ kính sau khi trùng tu.,https://vtcnews.vn/chua-cau-la-lam-sau-trung-tu-lanh-dao-tp-hoi-an-noi-gi-ar885946.html
2024-07-28 13:11:00,"Trong chưa đầy nửa ngày tại Kon Tum liên tiếp xảy ra 4 trận động đất, trong đó trận gần nhất có độ lớn 5 độ gây rung lắc nhẹ tại một số địa phương ở miền Trung.",https://vtcnews.vn/dong-dat-lien-tiep-o-kon-tum-gay-rung-lac-o-nhieu-tinh-thanh-ar885964.html
2024-07-28 14:35:00,Bà Nguyễn Thị Nhung - cựu HLV trưởng đội tuyển bắn súng Việt Nam chia sẻ về khả năng giành huy chương Olympic của xạ thủ Trịnh Thu Vinh.,https://vtcnews.vn/chuyen-gia-trinh-thu-vinh-da-luyen-loat-ban-chung-ket-rat-nhieu-lan-ar885988.html
2024-07-27 21:21:00,"Báo điện tử VTC News trân trọng giới thiệu bài viết của Thủ tướng Phạm Minh Chính: ""Đất nước ta chưa bao giờ có được cơ đồ tiềm lực, vị thế và uy tín quốc tế như ngày nay"".",https://vtcnews.vn/dat-nuoc-ta-chua-bao-gio-co-duoc-co-do-tiem-luc-vi-the-va-uy-tin-quoc-te-nhu-ngay-nay-ar884696.html
2024-07-28 16:47:34,"Nước lũ rút chậm và vẫn ngập sâu khiến hàng nghìn gia đình ở một số huyện Hà Nội phải sống trong cảnh không điện, không nước sạch, người dân phải chèo thuyền đi lại.",https://vtcnews.vn/bi-co-lap-vi-nuoc-lu-dan-ha-noi-song-canh-khong-dien-nuoc-cheo-thuyen-vao-lang-ar885973.html
2024-07-28 17:05:54,"Tàu SE11 trên đường từ Hà Nội Vào TP.HCM, khi di chuyển từ Ga Lăng Cô (Huế) vào Đà Nẵng thì bị trật bánh, làm tuyến đường sắt Bắc - Nam tê liệt tạm thời.",https://vtcnews.vn/tau-se11-trat-banh-o-thua-thien-hue-duong-sat-bac-nam-te-liet-tam-thoi-ar886009.html
2024-07-28 09:30:00,"Những năm đầu của cuộc thi Hoa hậu Việt Nam, phần thưởng dành cho các Hoa hậu khá thú vị.",https://vtcnews.vn/phan-thuong-cho-hoa-hau-viet-nam-nguoi-duoc-xe-mifa-nguoi-co-nua-ty-dong-ar884643.html
2024-07-28 09:11:00,"Sau cuộc đại trùng tu, Chùa Cầu - biểu tượng xuyên suốt 4 thế kỷ của Hội An - khoác lên mình ""tấm áo mới"" khiến nhiều người thấy lạ lẫm.",https://vtcnews.vn/nhieu-nguoi-la-lam-voi-dien-mao-moi-cua-chua-cau-400-nam-tuoi-o-hoi-an-ar885932.html
2024-07-28 15:38:58,Xem trực tiếp bóng chuyền nam U20 Việt Nam vs U20 Đài Loan (Trung Quốc) thuộc giải U20 châu Á 2024.,https://vtcnews.vn/xem-truc-tiep-bong-chuyen-u20-viet-nam-vs-u20-dai-loan-trung-quoc-ar886003.html
2024-07-28 17:02:02,"Chiều 28/7, Sở Y tế Bình Thuận cho biết,  tại Mũi Né (TP Phan Thiết) có 48 du khách nhập viện do nghi ngờ ngộ độc thực phẩm.",https://vtcnews.vn/48-du-khach-nhap-vien-do-nghi-bi-ngo-doc-thuc-pham-o-mui-ne-ar886008.html
2024-07-28 15:15:28,36 người đẹp tại Miss Grand Vietnam 2024 đã có màn khoe sắc cuốn hút trong bộ ảnh mới trước khi bước vào những đêm thi quan trọng.,https://vtcnews.vn/thi-sinh-miss-grand-vietnam-2024-do-nhan-sac-truoc-them-chung-ket-ar885997.html
2024-07-28 14:49:18,Đoàn thể thao Việt Nam tiếp tục đón tin vui khi VĐV Phạm Thị Huệ lọt vào tứ kết Olympic rowing  nội dung thuyền đơn hạng nặng.,https://vtcnews.vn/pham-thi-hue-gianh-ve-vao-tu-ket-rowing-olympic-2024-ar885990.html
2024-07-28 14:40:38,Bé Luyến không phải nhân vật chính trong phim “Của để dành” nhưng đã để lại nhiều ấn tượng với khán giả sau phân cảnh trò chuyện với cái bóng của chính mình.,https://vtcnews.vn/be-luyen-phim-cua-de-danh-ngay-ay-bay-gio-ra-sao-ar885984.html
2024-07-28 14:40:31,"Theo Cal Fire, tính đến 27/7, cháy rừng ở California thiêu rụi hơn 626.000 mẫu Anh (tương đương với 253.000 ha).",https://vtcnews.vn/chay-rung-nhieu-ngay-o-my-thieu-rui-hon-200-000-ha-ar885987.html
2024-07-28 14:01:49,"Cơ quan công an đã khởi tố vụ án, khởi tố bị can đối với thủ quỹ Trường Chính trị Đắk Lắk, để điều tra về hành vi tham ô tài sản.",https://vtcnews.vn/khoi-to-vu-an-tham-o-tai-san-tai-truong-chinh-tri-dak-lak-ar885986.html
2024-07-28 14:13:40,"Mồng tơi là món rau yêu thích của nhiều gia đình trong những ngày hè, nhưng khi ăn phải lưu ý một số điều nếu không muốn hại đến cơ thể.",https://vtcnews.vn/rau-mong-toi-thanh-mat-ngay-he-nhung-khi-an-can-luu-y-nhung-dieu-nay-ar885965.html
2024-07-28 14:10:00,Tham khảo điểm chuẩn xét tuyển vào Học viện Báo chí và Tuyên truyền (Hà Nội) trong 5 năm gần nhất.,https://vtcnews.vn/diem-chuan-hoc-vien-bao-chi-va-tuyen-truyen-5-nam-gan-nhat-ar885811.html
2024-07-28 13:44:19,"Tối 21/7, anh Vũ Duy Phong liên lạc với gia đình, sau đó điện thoại tắt nguồn rồi mất liên lạc.",https://vtcnews.vn/tim-kiem-nam-sinh-cao-dang-y-duoc-mat-tich-7-ngay-ar885978.html
2024-07-28 12:30:00,"Mẫu máy bay lai trực thăng Racer của Airbus đạt tốc độ hành trình 418km/h chưa đầy hai tháng sau chuyến bay đầu tiên, đánh dấu thành tựu lớn trong ngành hàng không.",https://vtcnews.vn/mau-may-bay-lai-truc-thang-cua-airbus-dat-thanh-tuu-lon-ve-toc-do-ar885893.html
2024-07-28 14:00:00,Các mẹo tránh ngứa tay khi gọt khoai sọ dưới đây sẽ giúp bạn thoải mái chế biến những món ăn ngon từ khoai sọ mà không lo lắng về tình trạng ngứa ngáy khó chịu.,https://vtcnews.vn/meo-tranh-ngua-tay-khi-got-khoai-so-ar885576.html
2024-07-28 12:02:00,Cập nhật mới nhất bảng tổng sắp huy chương Olympic 2024 hôm nay 28/7.,https://vtcnews.vn/bang-tong-sap-huy-chuong-olympic-2024-hom-nay-28-7-ar885957.html
2024-07-28 13:30:48,"Cục Thuế Bình Dương và Bình Phước vừa đề nghị tạm hoãn thực hiện thủ tục xuất cảnh đối với các giám đốc, người đại diện pháp luật nhiều công ty vì nợ thuế quá hạn.",https://vtcnews.vn/tam-hoan-xuat-canh-nhieu-giam-doc-doanh-nghiep-ar885974.html
2024-07-28 13:26:07,Tập đoàn ô tô hàng đầu thế giới Stellantis có thể sẽ dừng hoạt động đối với một số thương hiệu ô tô nếu không tạo ra lợi nhuận.,https://vtcnews.vn/nhieu-thuong-hieu-o-to-noi-tieng-cua-stellantis-co-nguy-co-bi-khai-tu-ar885969.html
2024-07-28 11:50:00,"Sắp hết thời gian đăng ký nguyện vọng, nhiều trường đại học đào tạo khối ngành Sư phạm đã ra thông báo điều chỉnh chỉ tiêu tuyển sinh năm 2024.",https://vtcnews.vn/nhieu-truong-dai-hoc-quay-xe-giam-manh-chi-tieu-nganh-su-pham-ar885931.html
2024-07-28 11:30:52,"Trứng là một trong những thực phẩm quen thuộc trong bữa ăn của người Việt, trứng ngon, rẻ lại bổ dưỡng với sức khoẻ, vậy ăn trứng vịt hay trứng gà tốt hơn?",https://vtcnews.vn/an-trung-vit-hay-trung-ga-tot-hon-ar885780.html
2024-07-28 11:04:00,Do bận rộn nên nhiều bà nội trợ thường mua nhiều thịt lợn về cấp đông để dùng dần; vậy thịt lợn để trong tủ lạnh được bao lâu mà vẫn đảm bảo chất lượng?,https://vtcnews.vn/thit-lon-de-trong-tu-lanh-duoc-bao-lau-ar885183.html
2024-07-28 09:58:23,HLV trưởng đội tuyển nữ Canada - bà Bev Priestman bị cấm chỉ đạo 1 năm sau bê bối thăm dò tuyển New Zealand bằng drone hôm 22/7.,https://vtcnews.vn/tuyen-nu-canada-bi-tru-6-diem-hlv-nhan-an-cam-hanh-nghe-1-nam-ar885941.html
2024-07-28 12:55:00,Câu đố tìm hình tam giác được đăng tải trên mạng xã hội đố bạn tìm ra đáp án chính xác và thuyết phục nhất.,https://vtcnews.vn/10-nguoi-thi-9-nguoi-tra-loi-sai-cau-do-dem-so-tam-giac-nay-ar885944.html
2024-07-28 09:37:20,"Được xây dựng từ khoảng 5.000 năm trước ở Salisbury, Wiltshire, Anh, bãi đá cổ Stonehenge bao gồm 100 tảng đá thẳng đứng khổng lồ được sắp xếp theo bố cục hình tròn.",https://vtcnews.vn/giai-ma-bi-an-stonehenge-bai-da-co-noi-tieng-cua-nuoc-anh-ar885895.html
2024-07-28 09:46:58,"Người phụ nữ tên Zeng bị nam đồng nghiệp vỗ vào lưng khi đang ngủ, dẫn đến việc cô gặp chấn thương ở đĩa đệm cột sống và phải nghỉ làm trong 1 năm.",https://vtcnews.vn/bi-dong-nghiep-vo-vao-lung-nguoi-phu-nu-chan-thuong-phai-nghi-lam-1-nam-ar885936.html
2024-07-28 10:44:14,"Ngoại trưởng Blinken và Bộ trưởng Quốc phòng Mỹ Lloyd Austin dự kiến sẽ có cuộc hội đàm ""2+2"" với những người đồng cấp Nhật Bản Yoko Kamikawa và Minoru Kihara.",https://vtcnews.vn/ngoai-truong-my-toi-nhat-de-cung-co-lien-minh-tai-chau-a-thai-binh-duong-ar885948.html
