Date,Content,Source
2024-07-19 18:24:00,Đồng chí Tổng Bí thư Nguyễn Phú Trọng đã từ trần vào hồi 13 giờ 38 phút ngày 19 tháng 7 năm 2024 tại Bệnh viện Trung ương Quân đội 108.,https://nguoiduatin.vn/tong-bi-thu-nguyen-phu-trong-tu-tran-204240719182312603.htm
2024-07-19 18:20:00,Tổng Bí thư Nguyễn Phú Trọng sau thời gian lâm bệnh đã từ trần ngày 19 tháng 7 năm 2024.,https://nguoiduatin.vn/info-tieu-su-tong-bi-thu-nguyen-phu-trong-204240719181755946.htm
2024-07-19 15:25:00,"Việc Bộ Chính trị kêu gọi toàn Đảng, toàn dân và toàn quân tin tưởng tuyệt đối vào sự lãnh đạo của Đảng là thực sự cần thiết để tiếp tục khơi dậy, phát huy truyền thống đoàn kết tốt đẹp của nhân dân.",https://nguoiduatin.vn/cang-kho-khan-cang-can-doan-ket-duoi-su-lanh-dao-cua-dang-204240719152434932.htm
2024-07-19 14:52:00,"Theo ông Dương Hải Dương, việc Italia - nước Chủ tịch G7, mời Việt Nam tham dự Hội nghị Bộ trưởng Thương mại G7 mở rộng cho thấy sự coi trọng và đánh giá cao quan hệ đối tác chiến lược với nước ta.",https://nguoiduatin.vn/thay-gi-khi-viet-nam-lan-dau-du-hoi-nghi-bo-truong-thuong-mai-g7-204240719145145232.htm
2024-07-19 17:12:00,Tân Tạo cho biết hơn 11 tháng kể từ ngày đủ điều kiện đưa ra khỏi diện cảnh báo song HoSE vẫn không giải quyết cho doanh nghiệp để đưa cổ phiếu ITA ra khỏi diện cảnh báo.,https://nguoiduatin.vn/tan-tao-ubcknn-va-hose-phai-chiu-trach-nhiem-neu-co-phieu-ita-bi-huy-niem-yet-204240719170737466.htm
2024-07-19 12:46:00,"Chủ tịch UBND Tp.Hà Nội nhấn mạnh công tác PCCC và CNCH là của cả hệ thống chính trị và toàn dân, không phải chỉ riêng của lực lượng Công an.",https://nguoiduatin.vn/ha-noi-cong-tac-pccc-va-cnch-khong-phai-chi-rieng-cua-luc-luong-cong-an-204240719122530831.htm
2024-07-19 14:41:00,"Do tình trạng sụt lún quá nghiêm trọng, Sở GTVT Nghệ An đã quyết định đóng đường, tạm dừng lưu thông tất cả các phương tiện trên Quốc lộ 16.",https://nguoiduatin.vn/dong-duong-tren-quoc-lo-16-bi-sut-lun-di-doi-ho-dan-trong-pham-vi-anh-huong-204240719100637627.htm
2024-07-19 15:59:00,"Tổng Giám đốc Quốc Cường Gia Lai bị điều tra trong vụ án xảy ra tại Tập đoàn Công nghiệp Cao su Việt Nam, Công ty Cao su Đồng Nai.",https://nguoiduatin.vn/bat-tong-giam-doc-quoc-cuong-gia-lai-pham-thi-nhu-loan-204240719155624658.htm
2024-07-19 16:38:00,"Trong quý II/2023, mảng tự doanh của Chứng khoán VIX ""bốc hơi"" tới 87% so với cùng kỳ năm ngoái xuống 63 tỷ đồng khiến lợi nhuận công ty bị ăn mòn.",https://nguoiduatin.vn/tu-doanh-bet-bat-bao-mon-loi-nhuan-cua-chung-khoan-vix-204240719162721607.htm
2024-07-19 17:26:00,"Tự doanh kém hiệu quả cùng với gánh nặng chi phí môi giới khiến tân binh sàn HoSE là Chứng khoán DNSE báo lãi sau thuế quý II/2024 giảm 33%, đạt 34,2 tỷ đồng.",https://nguoiduatin.vn/ganh-nang-chi-phi-moi-gioi-khien-chung-khoan-dnse-bao-lai-sut-giam-33-204240719171520703.htm
2024-07-19 18:39:00,"Thời gian gần đây, hoạt động khai thác cát trái phép trên tuyến sông Gianh (đoạn giáp gianh huyện Tuyên Hóa, Quảng Trạch), tỉnh Quảng Bình, diễn ra nhức nhối, gây bức xúc dư luận trong nhân dân.",https://nguoiduatin.vn/bai-toan-nan-giai-van-de-khai-thac-cat-soi-trai-phep-tren-song-gianh-204240718174448782.htm
2024-07-19 16:19:00,"Tư lệnh Quân khu 4 đã đến dâng hương bày tỏ lòng biết ơn, tri ân sâu sắc đến anh linh các liệt sĩ hi sinh ở Rào Trăng.",https://nguoiduatin.vn/am-ap-le-dang-huong-tai-nha-tuong-niem-13-liet-si-rao-trang-204240719151147139.htm
2024-07-19 15:00:00,"Hầm chui nút giao Cổ Linh (quận Long Biên, Tp.Hà Nội) sắp được triển khai xây dựng hầm chui thứ 6 với tổng mức đầu tư 750 tỷ đồng",https://nguoiduatin.vn/ha-noi-can-canh-vi-tri-xay-dung-ham-chui-thu-6-204240719143139013.htm
2024-07-19 14:35:00,"Khi phát hiện lỗi vi phạm giao thông thuộc trường hợp xử phạt không lập biên bản, CSGT thực hiện ra quyết định xử phạt vi phạm giao thông tại chỗ.",https://nguoiduatin.vn/quy-dinh-moi-ve-xu-phat-vi-pham-giao-thong-khong-lap-bien-ban-204240719143450684.htm
